107,5,816,1031,121,111,0.91,1,1.0
107,6,830,1105,133,119,0.75,1,1.0
108,1,430,366,77,73,0.74,3,1.0
108,2,724,1089,124,127,0.92,1,1.0
108,3,748,1019,91,96,0.79,2,1.0
108,4,439,461,71,65,0.81,3,1.0
108,5,807,1030,122,112,0.92,1,1.0
108,6,822,1103,135,120,0.79,1,1.0
109,1,423,367,73,71,0.77,3,1.0
109,2,719,1089,124,126,0.93,1,1.0
109,3,743,1018,90,97,0.80,2,1.0
109,4,432,465,70,62,0.77,3,1.0
109,5,802,1030,121,112,0.93,1,1.0
109,6,816,1102,137,122,0.81,1,1.0
110,1,412,368,71,71,0.81,3,1.0
110,2,711,1088,124,127,0.93,1,1.0
110,3,735,1018,89,96,0.81,2,1.0
110,4,421,468,71,60,0.75,3,1.0
110,5,793,1030,121,111,0.94,1,1.0
110,6,808,1103,137,121,0.79,1,1.0
111,1,405,368,70,72,0.83,3,1.0
111,2,706,1088,124,126,0.93,1,1.0
111,3,730,1018,88,94,0.83,2,1.0
111,4,414,469,71,59,0.74,3,1.0
111,5,788,1030,120,111,0.93,1,1.0
111,6,802,1103,138,119,0.77,1,1.0
112,1,394,369,67,72,0.85,3,1.0
112,2,699,1087,124,127,0.93,1,1.0
112,3,722,1017,89,94,0.83,2,1.0
112,4,403,469,72,60,0.75,3,1.0
112,5,779,1029,120,111,0.92,1,1.0
112,6,795,1101,136,119,0.77,1,1.0
113,1,387,369,66,72,0.85,3,1.0
113,2,694,1087,123,126,0.92,1,1.0
113,3,718,1016,88,94,0.83,2,1.0
113,4,396,469,73,60,0.79,3,1.0
113,5,773,1028,120,112,0.92,1,1.0
113,6,790,1102,134,117,0.75,1,1.0
114,1,377,370,65,71,0.83,3,1.0
114,2,686,1086,122,127,0.91,1,1.0
114,3,711,1016,89,93,0.83,2,1.0
114,4,386,469,72,60,0.84,3,1.0
114,5,765,1028,120,111,0.88,1,1.0
114,6,782,1102,130,114,0.68,1,1.0
114,7,381,383,63,73,0.60,3,1.0
115,1,370,370,64,70,0.82,3,1.0
115,2,682,1086,120,126,0.90,1,1.0
115,3,706,1016,91,93,0.82,2,1.0
115,4,380,470,71,59,0.85,3,1.0
115,5,759,1028,120,110,0.85,1,1.0
115,6,777,1102,128,112,0.66,1,1.0
115,7,383,389,60,67,0.61,3,1.0
116,1,360,371,62,68,0.81,3,1.0
116,2,674,1086,120,125,0.90,1,1.0
116,3,699,1014,92,95,0.80,2,1.0
116,4,370,468,71,60,0.85,3,1.0
116,5,751,1027,120,111,0.86,1,1.0
116,6,769,1100,129,111,0.64,1,1.0
116,7,377,389,61,68,0.63,3,1.0
117,1,353,371,62,68,0.80,3,1.0
117,2,669,1086,120,125,0.90,1,1.0
117,3,694,1013,92,97,0.79,2,1.0
117,4,363,467,71,61,0.85,3,1.0
117,5,746,1027,119,111,0.86,1,1.0
117,6,764,1099,130,109,0.59,1,1.0
117,7,375,390,61,67,0.65,3,1.0
118,1,342,371,62,67,0.80,3,1.0
118,2,662,1086,120,124,0.90,1,1.0
118,3,686,1012,94,96,0.79,2,1.0
118,4,353,467,70,61,0.85,3,1.0
118,5,738,1027,119,110,0.84,1,1.0
118,6,760,1099,130,107,0.55,1,1.0
118,7,370,390,61,67,0.68,3,1.0
119,1,335,371,61,66,0.80,3,1.0
119,2,657,1085,121,124,0.90,1,1.0
119,3,681,1011,95,97,0.80,2,1.0
119,4,346,465,70,62,0.85,3,1.0
119,5,732,1026,120,110,0.85,1,1.0
119,6,758,1097,132,108,0.55,1,1.0
119,7,364,391,60,66,0.73,3,1.0
120,1,325,371,60,66,0.81,3,1.0
120,2,649,1085,121,124,0.91,1,1.0
120,3,674,1010,95,98,0.81,2,1.0
120,4,336,463,69,64,0.85,3,1.0
120,5,724,1025,119,109,0.86,1,1.0
120,6,745,1095,139,110,0.63,1,1.0
120,7,354,389,60,68,0.71,3,1.0
120,8,934,909,63,72,0.62,1,1.0
121,1,318,370,60,67,0.81,3,1.0
121,2,644,1085,121,123,0.91,1,1.0
121,3,670,1010,96,98,0.83,2,1.0
121,4,329,464,69,63,0.87,3,1.0
121,5,719,1024,119,109,0.82,1,1.0
121,6,737,1094,142,113,0.72,1,1.0
121,7,343,386,64,70,0.69,3,1.0
121,8,934,909,63,72,0.66,1,1.0
122,1,308,370,59,66,0.80,3,1.0
122,2,637,1083,120,124,0.90,1,1.0
122,3,663,1010,95,97,0.86,2,1.0
122,4,319,464,69,62,0.88,3,1.0
122,5,711,1023,119,109,0.81,1,1.0
122,6,729,1094,145,115,0.81,1,1.0
122,7,330,383,66,72,0.69,3,1.0
122,8,929,909,62,70,0.64,1,1.0
122,9,932,1350,111,97,0.90,2,1.0
123,1,301,370,59,66,0.80,3,1.0
123,2,632,1083,120,123,0.90,1,1.0
123,3,660,1010,92,96,0.88,2,1.0
123,4,312,464,69,62,0.88,3,1.0
123,5,706,1022,118,109,0.81,1,1.0
123,6,729,1094,145,115,0.81,1,1.0
123,7,322,383,67,72,0.67,3,1.0
123,8,927,910,61,69,0.64,1,1.0
123,9,932,1350,111,97,0.90,2,1.0
124,1,290,369,60,65,0.81,3,1.0
124,2,625,1082,118,123,0.86,1,1.0
124,3,653,1010,89,94,0.89,2,1.0
124,4,302,463,68,62,0.88,3,1.0
124,5,699,1022,117,108,0.81,2,1.0
124,6,721,1093,132,111,0.79,1,1.0
124,7,312,383,67,72,0.65,3,1.0
124,8,923,909,60,69,0.65,1,1.0
124,9,927,1347,112,100,0.90,2,1.0
125,1,283,369,60,64,0.81,3,1.0
125,2,620,1081,119,123,0.80,1,1.0
125,3,649,1011,85,90,0.89,2,1.0
125,4,296,462,67,63,0.88,3,1.0
125,5,694,1021,116,109,0.83,2,1.0
125,6,713,1093,120,106,0.79,1,1.0
125,7,305,384,67,70,0.70,3,1.0
125,8,918,909,59,67,0.66,1,1.0
125,9,925,1346,112,101,0.90,2,1.0
126,1,273,369,57,61,0.83,3,1.0
126,2,613,1080,119,123,0.77,1,1.0
126,3,642,1010,82,89,0.87,2,1.0
126,4,286,462,67,62,0.87,3,1.0
126,5,686,1021,116,109,0.84,2,1.0
126,6,701,1094,107,99,0.68,2,1.0
126,7,299,387,62,67,0.76,3,1.0
126,8,914,908,57,67,0.65,1,1.0
126,9,921,1346,112,99,0.89,2,1.0
127,1,265,368,57,60,0.84,3,1.0
127,2,608,1079,118,123,0.74,1,1.0
127,3,637,1010,81,87,0.84,2,1.0
127,4,279,462,68,62,0.87,3,1.0
127,5,681,1020,115,110,0.84,2,1.0
127,6,699,1094,107,99,0.64,2,1.0
127,7,296,390,57,63,0.80,3,1.0
127,8,911,908,58,66,0.66,1,1.0
127,9,916,1345,112,99,0.88,2,1.0
128,1,256,367,56,56,0.85,3,1.0
128,2,601,1078,118,123,0.70,2,1.0
128,3,630,1009,80,86,0.81,2,1.0
128,4,269,461,68,62,0.86,3,1.0
128,5,674,1019,115,110,0.83,2,1.0
128,6,696,1093,112,98,0.60,2,1.0
128,7,286,392,56,60,0.82,3,1.0
128,8,906,907,57,67,0.68,1,1.0
128,9,908,1343,113,99,0.88,2,1.0
129,1,249,366,57,53,0.85,3,1.0
129,2,596,1078,118,122,0.71,2,1.0
129,3,625,1008,81,86,0.79,2,1.0
129,4,262,461,69,61,0.85,3,1.0
129,5,669,1018,115,110,0.82,2,1.0
129,6,691,1092,118,98,0.54,2,1.0
129,7,280,393,55,58,0.83,3,1.0
129,8,906,907,57,67,0.68,1,1.0
129,9,903,1343,113,97,0.88,2,1.0
130,1,239,365,57,55,0.85,3,1.0
130,2,589,1077,118,122,0.71,1,1.0
130,3,618,1007,80,87,0.79,2,1.0
130,4,252,458,70,64,0.85,3,1.0
130,5,661,1017,116,110,0.80,2,1.0
130,6,685,1091,122,97,0.46,2,1.0
130,7,270,391,55,59,0.87,3,1.0
130,9,896,1340,113,98,0.88,2,1.0
130,10,909,1196,72,61,0.92,3,1.0
131,1,233,364,58,57,0.85,3,1.0
131,2,584,1076,119,123,0.69,1,1.0
131,3,614,1007,79,86,0.81,2,1.0
131,4,246,455,70,66,0.86,3,1.0
131,5,656,1016,116,110,0.79,2,1.0
131,6,681,1090,126,97,0.45,2,1.0
131,7,263,390,56,59,0.86,3,1.0
131,9,891,1337,114,100,0.90,2,1.0
131,10,909,1196,72,61,0.93,3,1.0
132,1,223,362,61,59,0.86,3,1.0
132,2,577,1075,119,123,0.69,1,1.0
132,3,608,1006,79,86,0.82,2,1.0
132,4,236,453,70,67,0.88,3,1.0
132,5,649,1015,115,110,0.79,2,1.0
132,6,676,1087,129,99,0.44,1,1.0
132,7,253,388,56,60,0.86,3,1.0
132,9,884,1334,114,101,0.91,2,1.0
132,10,904,1194,73,62,0.88,3,1.0
132,12,944,1158,79,84,0.82,3,1.0
132,11,212,363,76,79,0.78,3,1.0
133,1,216,361,62,64,0.87,3,1.0
133,2,573,1075,119,123,0.70,1,1.0
133,3,604,1006,78,85,0.84,2,1.0
133,4,230,451,70,69,0.90,3,1.0
133,5,644,1015,115,109,0.79,2,1.0
133,6,672,1086,127,99,0.44,1,1.0
133,7,246,386,57,61,0.87,3,1.0
133,9,879,1332,115,103,0.91,2,1.0
133,10,902,1194,73,62,0.85,3,1.0
133,12,944,1158,79,84,0.82,3,1.0
133,11,212,363,76,80,0.78,3,1.0
134,1,206,360,62,67,0.87,3,1.0
134,2,566,1075,119,122,0.72,1,1.0
134,3,598,1005,77,86,0.85,2,1.0
134,4,220,449,70,70,0.92,3,1.0
134,5,637,1014,115,109,0.80,2,1.0
134,6,664,1086,127,101,0.46,2,1.0
134,7,235,383,59,63,0.89,3,1.0
134,9,872,1329,115,105,0.92,2,1.0
134,10,898,1193,73,62,0.84,3,1.0
134,12,940,1158,78,83,0.76,3,1.0
134,11,212,363,76,80,0.78,3,1.0
135,1,199,359,62,66,0.87,3,1.0
135,2,562,1075,118,121,0.75,1,1.0
135,3,594,1004,77,86,0.83,2,1.0
135,4,214,451,69,68,0.93,3,1.0
135,5,631,1013,116,109,0.83,2,1.0
135,6,659,1086,126,103,0.48,2,1.0
135,7,229,382,58,64,0.90,3,1.0
135,9,868,1329,114,104,0.91,2,1.0
135,10,893,1192,74,62,0.82,3,1.0
135,12,937,1158,79,82,0.72,3,1.0
135,11,212,363,76,80,0.78,3,1.0
136,1,190,358,60,64,0.84,3,1.0
136,2,555,1075,118,120,0.79,2,1.0
136,3,587,1003,77,86,0.82,2,1.0
136,4,204,453,68,65,0.93,3,1.0
136,5,624,1012,115,109,0.86,2,1.0
136,6,652,1087,122,101,0.52,2,1.0
136,7,219,381,58,64,0.86,3,1.0
136,9,862,1329,114,102,0.91,2,1.0
136,10,885,1191,74,62,0.79,3,1.0
136,12,933,1157,78,83,0.70,3,1.0
136,11,212,363,76,80,0.78,3,1.0
137,1,184,357,58,63,0.80,3,1.0
137,2,551,1075,117,119,0.80,2,1.0
137,3,583,1003,77,86,0.82,2,1.0
137,4,197,454,69,64,0.93,3,1.0
137,5,620,1012,115,108,0.87,1,1.0
137,6,647,1089,119,98,0.56,2,1.0
137,7,213,380,56,63,0.82,3,1.0
137,9,857,1328,114,102,0.91,2,1.0
137,10,880,1190,74,62,0.79,3,1.0
137,12,928,1157,77,82,0.67,3,1.0
137,11,211,362,77,81,0.78,3,1.0
138,1,174,356,57,62,0.77,3,1.0
138,2,544,1074,116,118,0.79,2,1.0
138,3,576,1002,76,86,0.81,2,1.0
138,4,187,453,69,64,0.93,3,1.0
138,5,612,1011,116,108,0.87,2,1.0
138,6,639,1091,113,95,0.57,2,1.0
138,7,202,378,57,64,0.80,3,1.0
138,9,851,1328,113,101,0.91,2,1.0
138,10,872,1189,74,61,0.80,3,1.0
138,12,920,1155,78,83,0.62,3,1.0
139,1,168,355,56,61,0.74,3,1.0
139,2,539,1073,117,118,0.76,2,1.0
139,3,572,1003,75,85,0.81,2,1.0
139,4,181,452,69,64,0.93,3,1.0
139,5,607,1011,116,108,0.85,2,1.0
139,6,635,1092,106,90,0.56,2,1.0
139,7,195,377,57,65,0.77,3,1.0
139,9,847,1329,112,99,0.91,2,1.0
139,10,867,1188,73,61,0.80,3,1.0
139,12,915,1153,78,85,0.60,3,1.0
140,1,158,354,55,60,0.75,3,1.0
140,2,533,1071,117,119,0.74,2,1.0
140,3,565,1003,75,85,0.81,2,1.0
140,4,170,450,70,65,0.93,3,1.0
140,5,601,1010,115,107,0.83,1,1.0
140,6,632,1093,101,85,0.57,2,1.0
140,7,184,376,57,65,0.76,3,1.0
140,9,840,1328,113,98,0.90,2,1.0
140,10,860,1186,72,61,0.82,3,1.0
140,12,908,1153,78,84,0.65,3,1.0
141,1,151,353,55,60,0.78,3,1.0
141,2,529,1070,117,120,0.72,2,1.0
141,3,561,1002,74,86,0.80,2,1.0
141,4,164,448,70,66,0.93,3,1.0
141,5,597,1009,115,107,0.80,1,1.0
141,6,631,1094,97,83,0.54,2,1.0
141,7,177,375,58,66,0.78,3,1.0
141,9,836,1327,112,99,0.89,2,1.0
141,10,855,1185,72,61,0.84,3,1.0
141,12,903,1153,78,83,0.69,3,1.0
142,1,140,352,56,60,0.81,3,1.0
142,2,522,1068,117,120,0.71,2,1.0
142,3,555,1001,74,86,0.79,2,1.0
142,4,154,445,70,68,0.91,3,1.0
142,5,590,1008,115,107,0.81,1,1.0
142,6,618,1089,104,89,0.52,2,1.0
142,7,167,374,59,66,0.83,3,1.0
142,9,830,1326,112,98,0.89,2,1.0
142,10,848,1184,71,61,0.86,3,1.0
142,12,893,1149,83,87,0.69,3,1.0
142,13,127,370,79,68,0.75,3,1.0
143,1,133,352,56,60,0.85,3,1.0
143,2,518,1067,117,121,0.74,2,1.0
143,3,551,999,73,87,0.79,2,1.0
143,4,147,445,71,66,0.88,3,1.0
143,5,586,1007,114,108,0.84,1,1.0
143,6,610,1084,116,96,0.55,2,1.0
143,7,160,373,60,66,0.85,3,1.0
143,9,826,1324,112,99,0.90,2,1.0
143,10,842,1183,72,61,0.87,3,1.0
143,12,885,1148,86,88,0.71,3,1.0
143,13,127,370,79,68,0.75,3,1.0
144,1,122,351,57,62,0.86,3,1.0
144,2,511,1066,117,120,0.77,2,1.0
144,3,544,997,73,87,0.78,2,1.0
144,4,137,445,71,65,0.85,3,1.0
144,5,580,1006,112,108,0.87,1,1.0
144,6,599,1079,128,106,0.65,1,1.0
144,7,151,372,59,65,0.86,3,1.0
144,9,819,1321,113,101,0.89,2,1.0
144,10,834,1182,73,61,0.87,3,1.0
144,12,878,1147,85,88,0.69,3,1.0
144,13,127,370,79,68,0.75,3,1.0
145,1,115,350,57,63,0.84,3,1.0
145,2,507,1065,117,121,0.79,2,1.0
145,3,540,996,72,87,0.77,2,1.0
145,4,130,446,71,64,0.82,3,1.0
145,5,575,1005,112,108,0.91,1,1.0
145,6,598,1079,128,107,0.69,1,1.0
145,7,144,371,59,65,0.87,3,1.0
145,9,814,1319,113,102,0.89,2,1.0
145,10,829,1182,73,61,0.86,3,1.0
145,12,873,1145,86,89,0.62,3,1.0
145,13,127,370,79,68,0.75,3,1.0
146,1,104,349,59,64,0.84,3,1.0
146,2,500,1065,115,119,0.81,2,1.0
146,3,534,995,71,88,0.74,2,1.0
146,4,120,446,71,63,0.81,3,1.0
146,5,568,1004,111,108,0.94,1,1.0
146,6,595,1079,126,108,0.64,1,1.0
146,7,134,370,60,65,0.88,3,1.0
146,9,807,1317,114,103,0.89,2,1.0
146,10,821,1181,73,61,0.85,3,1.0
146,12,864,1143,88,90,0.61,3,1.0
146,13,127,370,79,68,0.75,3,1.0
147,1,98,347,59,65,0.84,3,1.0
147,2,496,1064,114,119,0.82,2,1.0
147,3,530,995,71,89,0.72,2,1.0
147,4,114,446,71,62,0.83,3,1.0
147,5,563,1003,111,108,0.94,1,1.0
147,6,592,1078,124,110,0.61,1,1.0
147,7,127,369,60,65,0.88,3,1.0
147,9,803,1316,113,103,0.90,2,1.0
147,10,816,1180,73,61,0.84,3,1.0
147,12,859,1143,87,89,0.64,3,1.0
147,13,126,370,80,68,0.75,3,1.0
148,1,88,346,59,66,0.84,3,1.0
148,2,489,1063,115,119,0.80,2,1.0
148,3,524,995,71,88,0.70,2,1.0
148,4,104,446,71,61,0.84,3,1.0
148,5,555,1002,112,108,0.90,1,1.0
148,6,585,1077,123,112,0.60,1,1.0
148,7,117,367,60,66,0.86,3,1.0
148,9,797,1315,113,103,0.88,2,1.0
148,10,809,1173,74,67,0.78,3,1.0
148,12,855,1144,82,86,0.67,3,1.0
149,1,81,344,60,67,0.87,3,1.0
149,2,485,1063,114,118,0.78,2,1.0
149,3,519,996,71,86,0.68,2,1.0
149,4,97,445,72,61,0.87,3,1.0
149,5,551,1002,112,108,0.86,1,1.0
149,6,580,1076,122,112,0.53,1,1.0
149,7,110,366,61,67,0.86,3,1.0
149,9,793,1314,112,103,0.88,2,1.0
149,10,803,1166,79,73,0.73,3,1.0
149,12,850,1143,81,86,0.73,3,1.0
150,1,76,344,61,66,0.90,3,1.0
150,2,479,1062,112,118,0.76,2,1.0
150,3,514,995,71,86,0.68,2,1.0
150,4,88,444,71,60,0.89,3,1.0
150,5,544,1001,112,107,0.85,1,1.0
150,6,573,1074,120,113,0.49,2,1.0
150,7,101,365,61,66,0.83,3,1.0
150,9,788,1313,110,102,0.87,2,1.0
150,10,796,1164,79,74,0.74,3,1.0
150,12,842,1142,80,85,0.81,3,1.0
150,14,860,1307,48,45,0.66,3,1.0
151,1,74,343,60,67,0.90,3,1.0
151,2,474,1062,113,117,0.73,2,1.0
151,3,509,995,73,84,0.71,2,1.0
151,4,82,444,70,59,0.89,3,1.0
151,5,539,1001,112,106,0.82,1,1.0
151,6,568,1073,119,113,0.51,2,1.0
151,7,94,365,61,65,0.81,3,1.0
151,9,784,1312,110,102,0.84,2,1.0
151,10,792,1163,78,75,0.75,3,1.0
151,12,838,1142,78,85,0.80,3,1.0
151,14,860,1307,48,45,0.66,3,1.0
152,1,68,343,60,66,0.90,3,1.0
152,2,467,1061,113,117,0.73,2,1.0
152,3,503,992,73,86,0.73,2,1.0
152,4,73,442,69,59,0.89,3,1.0
152,5,533,1000,112,106,0.83,2,1.0
152,6,560,1071,121,114,0.57,1,1.0
152,7,85,363,60,65,0.77,3,1.0
152,9,778,1311,109,101,0.84,3,1.0
152,10,785,1161,78,76,0.70,3,1.0
152,12,834,1142,75,83,0.77,3,1.0
152,14,860,1307,48,45,0.66,3,1.0
152,15,935,1153,72,81,0.77,2,1.0
153,1,68,343,60,66,0.90,3,1.0
153,2,463,1061,112,117,0.74,2,1.0
153,3,499,988,73,89,0.75,2,1.0
153,4,66,440,70,61,0.90,3,1.0
153,5,529,999,111,106,0.86,2,1.0
153,6,556,1070,121,115,0.62,1,1.0
153,7,78,361,60,65,0.74,3,1.0
153,9,774,1310,109,101,0.85,3,1.0
153,10,781,1165,76,71,0.69,3,1.0
153,12,830,1142,74,82,0.74,3,1.0
153,14,860,1307,48,45,0.66,3,1.0
153,15,935,1153,72,81,0.77,2,1.0
154,2,456,1061,112,115,0.75,2,1.0
154,3,496,986,74,91,0.76,2,1.0
154,4,57,438,70,61,0.91,3,1.0
154,5,522,998,111,105,0.88,1,1.0
154,6,549,1068,122,116,0.64,1,1.0
154,7,70,361,58,63,0.74,3,1.0
154,9,768,1308,110,101,0.85,2,1.0
154,10,775,1170,72,65,0.74,3,1.0
154,12,824,1141,73,81,0.76,3,1.0
154,14,860,1307,48,45,0.66,3,1.0
154,15,932,1153,72,80,0.80,2,1.0
155,2,452,1060,113,115,0.76,2,1.0
155,3,494,984,73,93,0.76,2,1.0
155,4,50,435,71,63,0.92,3,1.0
155,5,518,997,111,106,0.88,1,1.0
155,6,545,1068,122,116,0.63,1,1.0
155,7,64,360,58,62,0.77,3,1.0
155,9,763,1306,111,103,0.86,2,1.0
155,10,770,1169,73,66,0.73,3,1.0
